DateTime,SKU,Name,Brand,Average Rating,Rating Count,Sponsered,Price,Sales Price,Express,Rank,Link
2024-11-15 14:59:05,Z0BE1273B62F7A1459A39Z,Adidas Yoga Mat - 8Mm - Black,Adidas,None,None,N,175,161.55,Y,20,"https://www.noon.com/uae-en/yoga-mat-8mm-black/Z0BE1273B62F7A1459A39Z/p/?o=z0be1273b62f7a1459a39z-1
"
2024-11-15 14:59:05,ZC4AC12C1B1374B0D96E2Z,Generic Portable Pilates Studio Exercise Stick Kit Yoga Belt，Pilates Bar with Foot Strap for Full Body Workout,Generic,None,None,N,65,34,Y,21,"https://www.noon.com/uae-en/portable-pilates-studio-exercise-stick-kit-yoga-belt-pilates-bar-with-foot-strap-for-full-body-workout/ZC4AC12C1B1374B0D96E2Z/p/?o=zc4ac12c1b1374b0d96e2z-1
"
2024-11-15 14:59:05,Z788232ABE3508B6DF27EZ,ZCM-HAPPY 2 Piece Yoga Block Props Brick,ZCM-HAPPY,"4.3
4",4,N,None,25,Y,22,"https://www.noon.com/uae-en/2-piece-yoga-block-props-brick/Z788232ABE3508B6DF27EZ/p/?o=z788232abe3508b6df27ez-1
"
2024-11-15 14:59:05,Z532ED4BF3B873929AEF6Z,Maston Yoga Pilates Ring Fitness Magic Circle Wrap Slimming Body Building Fitness Accessories foamroller,Maston,"5.0
1",1,Y,39,34,Y,23,"https://www.noon.com/uae-en/yoga-pilates-ring-fitness-magic-circle-wrap-slimming-body-building-fitness-accessories-foamroller/Z532ED4BF3B873929AEF6Z/p/?o=z532ed4bf3b873929aef6z-1
"
2024-11-15 14:59:05,ZFC4F2BC1E9DC7B33305BZ,"Qiccijoo Qiccijoo Ankle Weights Set 1 Pair 4kg(8.8lb) Workout Ankle Weights for Women or Men Wrist Leg Weights for Fitness,Running,Walking,2*2kg(4.4lb) - Blue",Qiccijoo,None,None,Y,None,89,Y,24,"https://www.noon.com/uae-en/qiccijoo-ankle-weights-set-1-pair-4kg-8-8lb-workout-ankle-weights-for-women-or-men-wrist-leg-weights-for-fitness-running-walking-2-2kg-4-4lb-blue/ZFC4F2BC1E9DC7B33305BZ/p/?o=zfc4f2bc1e9dc7b33305bz-1
"
2024-11-15 14:59:05,Z6782E4105E2C54A88AD2Z,"LYNLYN 1.5m Resistance Bands for Yoga, Pilates, Strength Training, Elastic Bands for Flexibility, Rehab, Fitness, Ideal for Men & Women (Green)",LYNLYN,None,None,Y,79,29.90,Y,25,"https://www.noon.com/uae-en/1-5m-resistance-bands-for-yoga-pilates-strength-training-elastic-bands-for-flexibility-rehab-fitness-ideal-for-men-women-green/Z6782E4105E2C54A88AD2Z/p/?o=z6782e4105e2c54a88ad2z-1
"
2024-11-15 14:59:05,N16543648A,Generic Yoga Fitness Exercise Ball With Air Pump 65cm 65cm,Generic,"4.4
592",592,N,40,29.70,N,26,"https://www.noon.com/uae-en/yoga-fitness-exercise-ball-with-air-pump-65cm-65cm/N16543648A/p/?o=a8f6f808497ac5cf
"
2024-11-15 14:59:05,Z24E1B5B4FDE8BB5C6111Z,"Bernessi 8MM Yoga Mat with Carrying Strap Anti-Slip for Home Workout Exercises Meditation Eco Friendly, Non Skid TPE Yoga Mattres for Pilates 183x61x0.8cm Thick, Pink/Black Color",Bernessi,"4.8
58",58,Y,165,69.90,Y,27,"https://www.noon.com/uae-en/8mm-yoga-mat-with-carrying-strap-anti-slip-for-home-workout-exercises-meditation-eco-friendly-non-skid-tpe-yoga-mattres-for-pilates-183x61x0-8cm-thick-pink-black-color/Z24E1B5B4FDE8BB5C6111Z/p/?o=z24e1b5b4fde8bb5c6111z-1
"
2024-11-15 14:59:05,ZB2C8F7E9CFFE572D7FEDZ,"Generic 50-125 Lbs Resistance Band Pull up Assist Band Heavy Duty Powerlifting Exercise Stretch Bands for Powerlifting, Muscle Toning, Yoga, Stretch Mobility (Green)",Generic,"4.3
6",6,N,50,48,Y,28,"https://www.noon.com/uae-en/50-125-lbs-resistance-band-pull-up-assist-band-heavy-duty-powerlifting-exercise-stretch-bands-for-powerlifting-muscle-toning-yoga-stretch-mobility-green/ZB2C8F7E9CFFE572D7FEDZ/p/?o=zb2c8f7e9cffe572d7fedz-1
"
2024-11-15 14:59:05,ZD83EBC9E3D4EE9CB4D0DZ,"YOMA Purple Foam Roller for Deep Tissue Massage and Muscle Recovery, Stretching, Physical Therapy, Relieve Stress, Improve Mobility with Foam Roller for Legs and Muscle",YOMA,"5.0
2",2,N,50,25,Y,29,"https://www.noon.com/uae-en/purple-foam-roller-for-deep-tissue-massage-and-muscle-recovery-stretching-physical-therapy-relieve-stress-improve-mobility-with-foam-roller-for-legs-and-muscle/ZD83EBC9E3D4EE9CB4D0DZ/p/?o=zd83ebc9e3d4ee9cb4d0dz-1
"
2024-11-15 14:59:05,ZA1CF9A49283CAAE5B483Z,Rubik Foam Roller for Muscles High Density for Physical Therapy Exercise Deep Tissue Muscle Massage of The Back & Leg Muscles Workout Program,Rubik,None,None,N,99,79,Y,30,"https://www.noon.com/uae-en/foam-roller-for-muscles-high-density-for-physical-therapy-exercise-deep-tissue-muscle-massage-of-the-back-leg-muscles-workout-program/ZA1CF9A49283CAAE5B483Z/p/?o=za1cf9a49283caae5b483z-1
"
2024-11-15 14:59:05,N39265708A,SKY-TOUCH 5-In-1 Fitness Foam Roller Set 50cm,SKY-TOUCH,"4.8
32",32,N,None,65.60,N,31,"https://www.noon.com/uae-en/5-in-1-fitness-foam-roller-set-50cm/N39265708A/p/?o=c585034a2310b47c
"
2024-11-15 14:59:05,Z634286BF59AE3C73E2C5Z,RIOXS 8 Pairs Non Slip Skid Yoga Pilates Socks for Women and Men Breathable Sports Socks for Yoga Barre Pilates Home Workout,RIOXS,"5.0
3",3,N,69,49,Y,32,"https://www.noon.com/uae-en/8-pairs-non-slip-skid-yoga-pilates-socks-for-women-and-men-breathable-sports-socks-for-yoga-barre-pilates-home-workout/Z634286BF59AE3C73E2C5Z/p/?o=z634286bf59ae3c73e2c5z-1
"
2024-11-15 14:59:05,Z549615CC1C4033D14D98Z,"NNEWVANTE Nnewvante Silk Sleep Mask, 2 Pack 100% Real Natural Pure Silk Eye Mask with Adjustable Strap, Eye Mask for Sleeping, Eye Sleep Shade Cover, Blocks Light Reduces Puffy Eyes Gifts",NNEWVANTE,"4.2
4",4,N,35.95,23.95,Y,33,"https://www.noon.com/uae-en/nnewvante-silk-sleep-mask-2-pack-100-real-natural-pure-silk-eye-mask-with-adjustable-strap-eye-mask-for-sleeping-eye-sleep-shade-cover-blocks-light-reduces-puffy-eyes-gifts/Z549615CC1C4033D14D98Z/p/?o=z549615cc1c4033d14d98z-1
"
2024-11-15 14:59:05,N26672267A,Bluelans Women Sport Pilates Yoga Non Slip Grip Socks,Bluelans,"4.4
35",35,N,None,25,Y,34,"https://www.noon.com/uae-en/women-sport-pilates-yoga-non-slip-grip-socks/N26672267A/p/?o=dd456edd161415ce
"
2024-11-15 14:59:05,ZC4AC12C1B1374B0D96E2Z,Generic Portable Pilates Studio Exercise Stick Kit Yoga Belt，Pilates Bar with Foot Strap for Full Body Workout,Generic,None,None,Y,65,34,Y,35,"https://www.noon.com/uae-en/portable-pilates-studio-exercise-stick-kit-yoga-belt-pilates-bar-with-foot-strap-for-full-body-workout/ZC4AC12C1B1374B0D96E2Z/p/?o=zc4ac12c1b1374b0d96e2z-1
"
2024-11-15 14:59:05,Z532ED4BF3B873929AEF6Z,Maston Yoga Pilates Ring Fitness Magic Circle Wrap Slimming Body Building Fitness Accessories foamroller,Maston,"5.0
1",1,N,39,34,Y,36,"https://www.noon.com/uae-en/yoga-pilates-ring-fitness-magic-circle-wrap-slimming-body-building-fitness-accessories-foamroller/Z532ED4BF3B873929AEF6Z/p/?o=z532ed4bf3b873929aef6z-1
"
2024-11-15 14:59:05,N27330532A,Fitness World Yoga Mat 1meter,Fitness,"4.4
88",88,N,39.75,31.80,Y,37,"https://www.noon.com/uae-en/yoga-mat-1meter/N27330532A/p/?o=b9b77fe99f710c6e
"
2024-11-15 14:59:05,N15686965A,QiaoKai Yoga Foam Roller,QiaoKai,"3.8
12",12,N,None,45.40,Y,38,"https://www.noon.com/uae-en/yoga-foam-roller/N15686965A/p/?o=d6245c94364c6c3c
"
2024-11-15 14:59:05,Z9C75D35D60469B5470B1Z,"Generic Punching Bag Fitness Boxing Equipment Relaxation Relief Sandbags Training Equipment For Adult Children Boxing Gym Equipment (Color : Black, Size : 180Cm)",Generic,"5.0
1",1,N,750,600,Y,39,"https://www.noon.com/uae-en/punching-bag-fitness-boxing-equipment-relaxation-relief-sandbags-training-equipment-for-adult-children-boxing-gym-equipment-color-black-size-180cm/Z9C75D35D60469B5470B1Z/p/?o=z9c75d35d60469b5470b1z-1
"
2024-11-15 14:59:05,Z1A0EB1E6C4C1E349C57CZ,RIOXS 2 Pair Sandbag for Leg Weights and Wrist Weights with Adjustable Strap for Fitness Resistance Training Running Training Exercise Gym Running SandBag,RIOXS,"5.0
2",2,N,None,55,none,40,"https://www.noon.com/uae-en/2-pair-sandbag-for-leg-weights-and-wrist-weights-with-adjustable-strap-for-fitness-resistance-training-running-training-exercise-gym-running-sandbag/Z1A0EB1E6C4C1E349C57CZ/p/?o=d843439836bf58ba
"
2024-11-15 14:59:05,Z4247101839A17521A8B9Z,"Spall Yoga Mat Non Slip,Yoga Mat with Strap Included 10mm Thick Exercise Mat Yoga and Many Other Home Workouts",Spall,"5.0
4",4,N,80,42,Y,41,"https://www.noon.com/uae-en/yoga-mat-non-slip-yoga-mat-with-strap-included-10mm-thick-exercise-mat-yoga-and-many-other-home-workouts/Z4247101839A17521A8B9Z/p/?o=z4247101839a17521a8b9z-1
"
